phen,grex,sym,ens,beta,pval,FDR,BON
anterior-cingulate,cerebellar-hemisphere,ARTN,ENSG00000117407,-13.76125765383182,0.0004088772074323,0.0445139246636901,1.0
anterior-cingulate,cerebellar-hemisphere,CHP1,ENSG00000187446,40.555729175998,0.0004174374954056,0.0449914132548155,1.0
anterior-cingulate,cerebellar-hemisphere,BTBD19,ENSG00000222009,-74.17799522514436,0.0004633018338131,0.049440268958788,1.0
caudate,cerebellar-hemisphere,AC133550.3,ENSG00000261766,116.00345896148896,1.0281142334694385e-13,1.1081015208333608e-09,1.1081015208333608e-09
caudate,cerebellar-hemisphere,C7orf61,ENSG00000185955,-156.45407582335986,2.2535973699557021e-13,1.214463622669128e-09,2.428927245338256e-09
caudate,cerebellar-hemisphere,SH2B1,ENSG00000178188,88.89529140374417,3.078295160094068e-12,1.1059288411831288e-08,3.3177865235493874e-08
caudate,cerebellar-hemisphere,NPIPB7,ENSG00000233232,50.81134019489921,1.6129107695466684e-11,4.345988068543498e-08,1.738395227417399e-07
caudate,cerebellar-hemisphere,MIR1915HG,ENSG00000204682,-553.628021146835,2.0222524427602528e-11,4.359167365614001e-08,2.179583682807001e-07
caudate,cerebellar-hemisphere,PILRB,ENSG00000121716,-18.41663624499376,2.8796125454378717e-11,5.172744002454897e-08,3.103646401472939e-07
caudate,cerebellar-hemisphere,MEPCE,ENSG00000146834,136.44246701638752,4.820411488341471e-11,7.422056431620623e-08,5.195439502134437e-07
caudate,cerebellar-hemisphere,SULT1A2,ENSG00000197165,-43.27475524221413,1.1243183036243871e-10,1.5147378345579558e-07,1.2117902676463644e-06
caudate,cerebellar-hemisphere,NTAN1,ENSG00000157045,-59.13737092666774,2.2529063421050728e-10,2.697980506134275e-07,2.428182455520848e-06
caudate,cerebellar-hemisphere,MYLK2,ENSG00000101306,89.55291257906131,4.0722894612253176e-10,4.3891135813086485e-07,4.389113581308647e-06
caudate,cerebellar-hemisphere,NPIPB9,ENSG00000196993,41.48674489942431,1.1228494753435187e-09,1.1001883313865858e-06,1.2102071645252445e-05
caudate,cerebellar-hemisphere,NFATC2IP,ENSG00000176953,-72.78281571463391,1.3293196251110447e-09,1.1939505766205698e-06,1.432740691944684e-05
caudate,cerebellar-hemisphere,CLN3,ENSG00000188603,289.6770057634296,1.502865009136382e-09,1.2459906975747634e-06,1.6197879068471926e-05
caudate,cerebellar-hemisphere,PILRA,ENSG00000085514,-17.63074382778752,1.8496055032182678e-09,1.4239320081204634e-06,1.993504811368649e-05
caudate,cerebellar-hemisphere,INA,ENSG00000148798,69.12117320316214,4.762910294221856e-09,3.4223098100748778e-06,5.133464715112316e-05
caudate,cerebellar-hemisphere,CNPY4,ENSG00000166997,119.0631605096981,8.710424117492714e-09,5.723518645145427e-06,9.388095113833648e-05
caudate,cerebellar-hemisphere,RNF185,ENSG00000138942,59.35156424313116,9.027631932406036e-09,5.723518645145427e-06,9.729981696747226e-05
caudate,cerebellar-hemisphere,NUPR1,ENSG00000176046,-29.312441545383216,1.0109841937448104e-08,6.053548688989759e-06,0.0001089638764018
caudate,cerebellar-hemisphere,NPIPA1,ENSG00000183426,-19.304850323983743,1.2508090663598944e-08,7.095379009066812e-06,0.0001348122011722
caudate,cerebellar-hemisphere,SULT1A1,ENSG00000196502,23.22297648388001,2.282122036322736e-08,1.2298355653743225e-05,0.0002459671130748
caudate,cerebellar-hemisphere,NPIPB6,ENSG00000198156,-65.61658490578715,4.944892870946412e-08,2.537907398240973e-05,0.0005329605536306
caudate,cerebellar-hemisphere,THAP9-AS1,ENSG00000251022,-20.169008378445547,8.854400022083528e-08,4.337851065364376e-05,0.0009543272343801
caudate,cerebellar-hemisphere,AC145285.2,ENSG00000251417,29.71752503908243,1.0644966700760368e-07,4.7806327971661225e-05,0.0011473145110079
caudate,cerebellar-hemisphere,AC145285.3,ENSG00000260796,80.07325897736587,1.0645313335682589e-07,4.7806327971661225e-05,0.0011473518713198
caudate,cerebellar-hemisphere,CDC42SE2,ENSG00000158985,53.10652941964121,1.245425540365484e-07,5.3692785896236747e-05,0.0013423196474059
caudate,cerebellar-hemisphere,NPIPA5,ENSG00000183793,17.115058075751758,3.194371251136488e-07,0.0001324189744028,0.0034428933344749
caudate,cerebellar-hemisphere,ATAD2B,ENSG00000119778,-134.3195831412798,5.133936458206582e-07,0.0002049391375798,0.005533356714655
caudate,cerebellar-hemisphere,MRPL43,ENSG00000055950,31.48476127374564,5.706473926499109e-07,0.000212240940732,0.0061504375979807
caudate,cerebellar-hemisphere,PDXDC1,ENSG00000179889,-94.7427729769292,5.710695195053398e-07,0.000212240940732,0.0061549872812285
caudate,cerebellar-hemisphere,NAP1L5,ENSG00000177432,55.61043387912682,6.991053535349993e-07,0.0002511652500133,0.0075349575004002
caudate,cerebellar-hemisphere,COX4I2,ENSG00000131055,-39.55972961227547,1.163845687933356e-06,0.0004046428653079,0.0125439288245457
caudate,cerebellar-hemisphere,ZCWPW1,ENSG00000078487,-39.66714327011349,1.2994718860233272e-06,0.0004376783746112,0.0140057079875594
caudate,cerebellar-hemisphere,EXOC3,ENSG00000180104,-30.81514136120846,1.7766957078458044e-06,0.0005802795860352,0.019149226339162
caudate,cerebellar-hemisphere,SETD2,ENSG00000181555,-143.78239742197115,1.8661118927156869e-06,0.0005915574699908,0.0201129539796896
caudate,cerebellar-hemisphere,WASHC3,ENSG00000120860,54.5039791073233,3.937425597715959e-06,0.001212502088348,0.0424375730921826
caudate,cerebellar-hemisphere,GRN,ENSG00000030582,-52.29398472456779,4.1398941929059145e-06,0.0012394383225316,0.0446197796111399
caudate,cerebellar-hemisphere,MMACHC,ENSG00000132763,-32.2453085515936,4.496138260570323e-06,0.0013097129235791,0.0484593781724269
caudate,cerebellar-hemisphere,AC069307.1,ENSG00000269949,25.21800812361024,5.415511569400048e-06,0.0015360100972366,0.0583683836949937
caudate,cerebellar-hemisphere,ALKBH5,ENSG00000091542,26.932543418438627,6.195335952488278e-06,0.0017121366896389,0.0667733308959186
caudate,cerebellar-hemisphere,PISD,ENSG00000241878,-15.52737936864838,7.239687880774418e-06,0.0019507338994746,0.0780293559789866
caudate,cerebellar-hemisphere,TMEM41B,ENSG00000166471,64.55422070396796,8.446275103763395e-06,0.0022203403187405,0.0910339530683618
caudate,cerebellar-hemisphere,RAB40B,ENSG00000141542,23.8824073996338,1.0154448938065775e-05,0.0026058250155826,0.1094446506544729
caudate,cerebellar-hemisphere,G6PC3,ENSG00000141349,-24.85945534152144,1.2044451165378305e-05,0.0030189556897778,0.1298150946604473
caudate,cerebellar-hemisphere,AC009237.15,ENSG00000273305,-271.8318853590355,1.271281060245288e-05,0.0031140607425735,0.1370186726732371
caudate,cerebellar-hemisphere,THAP9,ENSG00000168152,-51.91563723006464,1.3053658011446016e-05,0.0031264961343858,0.1406923260473651
caudate,cerebellar-hemisphere,LINC00222,ENSG00000203801,173.18921125415807,1.6674414591856888e-05,0.0039068878363268,0.1797168404710335
caudate,cerebellar-hemisphere,TMCO6,ENSG00000113119,-25.59309768604489,1.956632720515278e-05,0.0044869335024922,0.2108858746171366
caudate,cerebellar-hemisphere,LINC00910,ENSG00000188825,40.49669926212936,2.048674173540815e-05,0.0046001271338381,0.220806102424229
caudate,cerebellar-hemisphere,AL121772.3,ENSG00000276952,34.27177258321643,2.392526081564869e-05,0.0052625808381849,0.2578664610710616
caudate,cerebellar-hemisphere,PCDHA8,ENSG00000204962,-44.45890062488968,2.5974544144325992e-05,0.005516102880221,0.2799536367875455
caudate,cerebellar-hemisphere,APOBR,ENSG00000184730,-36.05310565198497,2.6101433187165856e-05,0.005516102880221,0.2813212468912736
caudate,cerebellar-hemisphere,FAM72B,ENSG00000188610,-69.51929408397812,2.8617027799712186e-05,0.0058359400914936,0.3084343256252979
caudate,cerebellar-hemisphere,NBEAL2,ENSG00000160796,32.18893064271348,2.8697794103652227e-05,0.0058359400914936,0.3093048248491637
caudate,cerebellar-hemisphere,AGFG2,ENSG00000106351,-31.00439238996173,2.987981490090904e-05,0.0059637897222592,0.3220446450019976
caudate,cerebellar-hemisphere,VAT1,ENSG00000108828,66.9582067069763,3.091313554769763e-05,0.0059836145970881,0.3331817749330851
caudate,cerebellar-hemisphere,VASN,ENSG00000168140,87.76665670386306,3.108948018527915e-05,0.0059836145970881,0.3350824174369387
caudate,cerebellar-hemisphere,PCDHA2,ENSG00000204969,31.694587173827163,3.3512970218449106e-05,0.0063368911055165,0.3612027930144444
caudate,cerebellar-hemisphere,LUZP1,ENSG00000169641,67.66631113707659,3.430497543778534e-05,0.0063748107804905,0.3697390252684504
caudate,cerebellar-hemisphere,FAM13A-AS1,ENSG00000248019,-71.58647883325739,3.607892001210137e-05,0.0064892663639165,0.3888585998904285
caudate,cerebellar-hemisphere,SPDYE3,ENSG00000214300,62.62373505845502,3.61250679008161e-05,0.0064892663639165,0.3893559818349959
caudate,cerebellar-hemisphere,SETDB2,ENSG00000136169,29.0397721547922,3.768011062720323e-05,0.0065966292425929,0.4061162323399964
caudate,cerebellar-hemisphere,DUSP15,ENSG00000149599,-35.70447262784999,3.794683735765102e-05,0.0065966292425929,0.4089910130407627
caudate,cerebellar-hemisphere,AC060780.1,ENSG00000267002,16.302405657147528,3.932155974691147e-05,0.0067271074754319,0.4238077709522118
caudate,cerebellar-hemisphere,GK5,ENSG00000175066,59.54037881952294,4.039819787364434e-05,0.0067814668976543,0.4354117766821386
caudate,cerebellar-hemisphere,TESK2,ENSG00000070759,-61.51312952523977,4.089769422411675e-05,0.0067814668976543,0.4407953483475303
caudate,cerebellar-hemisphere,PATZ1,ENSG00000100105,62.91565648133589,4.738517620186876e-05,0.0077381428652082,0.5107174291037415
caudate,cerebellar-hemisphere,DCAKD,ENSG00000172992,26.23198223008987,4.967858196994969e-05,0.0079744052112083,0.5354357564721177
caudate,cerebellar-hemisphere,NBR1,ENSG00000188554,15.77438129860224,5.082434368691906e-05,0.0079744052112083,0.5477847762576136
caudate,cerebellar-hemisphere,LRCH4,ENSG00000077454,-22.949227868468306,5.105158281437864e-05,0.0079744052112083,0.5502339595733731
caudate,cerebellar-hemisphere,MYO15A,ENSG00000091536,22.05563389662412,5.233758751284185e-05,0.0080584931173344,0.5640945182134094
caudate,cerebellar-hemisphere,ACAT2,ENSG00000120437,115.51631533600003,5.3099833479028695e-05,0.0080607042991122,0.5723100052369713
caudate,cerebellar-hemisphere,MST1,ENSG00000173531,27.506797795914064,5.468617835081908e-05,0.00817683231227,0.5894076302651281
caudate,cerebellar-hemisphere,GPATCH1,ENSG00000076650,54.167330654102,5.540599238022611e-05,0.00817683231227,0.5971657858740771
caudate,cerebellar-hemisphere,AOC2,ENSG00000131480,61.76639043803068,5.676692768166107e-05,0.00817683231227,0.611833946552943
caudate,cerebellar-hemisphere,NAGS,ENSG00000161653,36.91816594705097,5.689946403973396e-05,0.00817683231227,0.6132624234202526
caudate,cerebellar-hemisphere,C8orf31,ENSG00000177335,25.41263732115369,6.018336277856463e-05,0.0085349511056232,0.6486562840273696
caudate,cerebellar-hemisphere,CORO7,ENSG00000262246,26.382686808783703,6.581179787827186e-05,0.0092119423056105,0.7093195575320141
caudate,cerebellar-hemisphere,ADD3,ENSG00000148700,-17.5313547649003,7.457064345041254e-05,0.0102497576595428,0.8037223951085464
caudate,cerebellar-hemisphere,AC005005.3,ENSG00000273387,63.58741639136685,7.512811793504201e-05,0.0102497576595428,0.8097308551038828
caudate,cerebellar-hemisphere,AC048341.1,ENSG00000257354,34.22192678489576,8.009788255697707e-05,0.0107911872274887,0.863294978199099
caudate,cerebellar-hemisphere,AC012358.3,ENSG00000240401,66.17383136942986,8.554685471036021e-05,0.0112713858227135,0.9220240000682624
caudate,cerebellar-hemisphere,KBTBD2,ENSG00000170852,35.8942036122242,8.575372401767587e-05,0.0112713858227135,0.9242536374625104
caudate,cerebellar-hemisphere,ACOT6,ENSG00000205669,43.26113568946391,8.831026434591561e-05,0.011438972531698,0.9518080291202784
caudate,cerebellar-hemisphere,NBR2,ENSG00000198496,10.266916223213103,8.915139104310938e-05,0.011438972531698,0.9608736926626328
caudate,cerebellar-hemisphere,GNA13,ENSG00000120063,-47.87717144548217,9.212909639083024e-05,0.0116819694223572,0.9929674009003684
caudate,cerebellar-hemisphere,BDNF-AS,ENSG00000245573,39.911634623438864,9.597296806998936e-05,0.0120278680216086,1.0
caudate,cerebellar-hemisphere,PITPNM2,ENSG00000090975,-38.4109929110775,9.767806671122638e-05,0.0121008529082022,1.0
caudate,cerebellar-hemisphere,THNSL1,ENSG00000185875,-67.5799075268665,0.0001004520745792,0.012303096134257,1.0
caudate,cerebellar-hemisphere,NKIRAS1,ENSG00000197885,175.02414972847555,0.0001095829504339,0.0132706184244558,1.0
caudate,cerebellar-hemisphere,TBL1XR1,ENSG00000177565,26.08980642872768,0.0001121221916479,0.0134272553509007,1.0
caudate,cerebellar-hemisphere,GALR3,ENSG00000128310,32.4152375547182,0.0001179438087876,0.0139692128693709,1.0
caudate,cerebellar-hemisphere,PCDHA1,ENSG00000204970,23.241449413573225,0.0001313906967485,0.0153927057560362,1.0
caudate,cerebellar-hemisphere,AL121772.1,ENSG00000274414,33.63876531086281,0.0001363991243335,0.0155105215124765,1.0
caudate,cerebellar-hemisphere,WDR55,ENSG00000120314,-32.1657416009517,0.0001366235520849,0.0155105215124765,1.0
caudate,cerebellar-hemisphere,ZMAT2,ENSG00000146007,-25.90561846702396,0.0001370620539771,0.0155105215124765,1.0
caudate,cerebellar-hemisphere,GALK2,ENSG00000156958,-32.20598700490803,0.0001381527245498,0.0155105215124765,1.0
caudate,cerebellar-hemisphere,PARP8,ENSG00000151883,-35.188042741161226,0.000148762975451,0.0165295603032049,1.0
caudate,cerebellar-hemisphere,PRIM1,ENSG00000198056,-44.94697425096304,0.0001749305912693,0.0192387950275562,1.0
caudate,cerebellar-hemisphere,DYRK1B,ENSG00000105204,60.30166094544816,0.0001796399015304,0.0192390086240842,1.0
caudate,cerebellar-hemisphere,NOL4,ENSG00000101746,115.89309830144782,0.0001801892042462,0.0192390086240842,1.0
caudate,cerebellar-hemisphere,TUFT1,ENSG00000143367,-27.19274454123059,0.0001802876109698,0.0192390086240842,1.0
caudate,cerebellar-hemisphere,L3MBTL3,ENSG00000198945,25.843330995787337,0.0001893919591115,0.0200124170127818,1.0
caudate,cerebellar-hemisphere,AC005393.1,ENSG00000276445,-39.75765266251307,0.0001936448788459,0.0201733284339862,1.0
caudate,cerebellar-hemisphere,RAP1A,ENSG00000116473,52.77029744414749,0.0001964840580823,0.0201733284339862,1.0
caudate,cerebellar-hemisphere,ARL4D,ENSG00000175906,24.54661091518052,0.0001979730027504,0.0201733284339862,1.0
caudate,cerebellar-hemisphere,NUP43,ENSG00000120253,19.22333514010459,0.0001984016342552,0.0201733284339862,1.0
caudate,cerebellar-hemisphere,CCDC17,ENSG00000159588,58.278520026724834,0.0002006370515799,0.0202099639432538,1.0
caudate,cerebellar-hemisphere,UTP23,ENSG00000147679,34.97880398696606,0.000213005134653,0.0209965179637877,1.0
caudate,cerebellar-hemisphere,HMOX2,ENSG00000103415,-35.56048076887069,0.0002141407310023,0.0209965179637877,1.0
caudate,cerebellar-hemisphere,BRD3,ENSG00000169925,56.59515240826549,0.0002142899402502,0.0209965179637877,1.0
caudate,cerebellar-hemisphere,DCC,ENSG00000187323,89.24490500138421,0.0002231482583669,0.0216674948529589,1.0
caudate,cerebellar-hemisphere,SAP25,ENSG00000205307,-17.993102596643347,0.0002274130880339,0.0218844487752622,1.0
caudate,cerebellar-hemisphere,ACTR1B,ENSG00000115073,-10.843698657813215,0.0002432787888183,0.0230721573209785,1.0
caudate,cerebellar-hemisphere,AL355312.2,ENSG00000231760,14.287061759938789,0.0002440365498786,0.0230721573209785,1.0
caudate,cerebellar-hemisphere,PPFIA1,ENSG00000131626,16.855016915417576,0.0002532533650094,0.0237353458093157,1.0
caudate,cerebellar-hemisphere,DHX8,ENSG00000067596,41.98523900670292,0.0002630446047204,0.0244404719799695,1.0
caudate,cerebellar-hemisphere,ACOT4,ENSG00000177465,-20.707603817713967,0.0002766388475815,0.0254838760618239,1.0
caudate,cerebellar-hemisphere,MIF-AS1,ENSG00000218537,-11.65424778594084,0.0002876233464406,0.0262712239655659,1.0
caudate,cerebellar-hemisphere,NPEPPS,ENSG00000141279,29.33704597538709,0.0002973437273899,0.0269308461664566,1.0
caudate,cerebellar-hemisphere,MEF2C,ENSG00000081189,32.545369102061954,0.0003002727742043,0.0269694996697828,1.0
caudate,cerebellar-hemisphere,HOXB3,ENSG00000120093,-31.530379450200087,0.0003101028740703,0.0276222212952867,1.0
caudate,cerebellar-hemisphere,HEATR3,ENSG00000155393,13.038453183024451,0.0003148686423944,0.0278168379321872,1.0
caudate,cerebellar-hemisphere,HELZ,ENSG00000198265,33.41899469281295,0.0003211410472456,0.0280287783431086,1.0
caudate,cerebellar-hemisphere,RABEP2,ENSG00000177548,-121.9613247659921,0.0003224687803438,0.0280287783431086,1.0
caudate,cerebellar-hemisphere,COPA,ENSG00000122218,-25.00200025225813,0.0003367888024709,0.0290392777042508,1.0
caudate,cerebellar-hemisphere,TDRD5,ENSG00000162782,-11.99000995426932,0.0003749125027839,0.0320698964682926,1.0
caudate,cerebellar-hemisphere,ARPC5,ENSG00000162704,-31.811687599215404,0.0004380371817699,0.0371745255520943,1.0
caudate,cerebellar-hemisphere,XPNPEP1,ENSG00000108039,429.41131341278407,0.0004467323458011,0.0376162595550332,1.0
caudate,cerebellar-hemisphere,SRR,ENSG00000167720,11.613180356721818,0.0004524810145339,0.0378049641445455,1.0
caudate,cerebellar-hemisphere,ATN1,ENSG00000111676,-28.82979933694193,0.0004691897601758,0.0388994402705751,1.0
caudate,cerebellar-hemisphere,TRIOBP,ENSG00000100106,-329.7081019575354,0.0004788867395429,0.0392398726434283,1.0
caudate,cerebellar-hemisphere,LATS1,ENSG00000131023,29.845463958450463,0.0004805773973773,0.0392398726434283,1.0
caudate,cerebellar-hemisphere,ZSCAN16-AS1,ENSG00000269293,78.83730789334099,0.0004892667170036,0.0396489975628932,1.0
caudate,cerebellar-hemisphere,CCDC153,ENSG00000248712,35.21106487710601,0.0005197753798376,0.0418070077902212,1.0
caudate,cerebellar-hemisphere,RND2,ENSG00000108830,-24.826688366651386,0.0005270855650161,0.0420809497758779,1.0
caudate,cerebellar-hemisphere,RPA3,ENSG00000106399,54.23512836723043,0.0005566409890782,0.0440154615051364,1.0
caudate,cerebellar-hemisphere,PAM16,ENSG00000217930,34.74006405680749,0.0005594839697721,0.0440154615051364,1.0
caudate,cerebellar-hemisphere,ZKSCAN8,ENSG00000198315,23.63011129482636,0.0005653509184769,0.0441547260822031,1.0
caudate,cerebellar-hemisphere,RBM48,ENSG00000127993,-40.17584438336286,0.000580193878895,0.0447649132858615,1.0
caudate,cerebellar-hemisphere,AC138904.1,ENSG00000246465,96.08458606617464,0.0005814703896846,0.0447649132858615,1.0
caudate,cerebellar-hemisphere,SLC39A1,ENSG00000143570,-27.943442885496925,0.0006116691950334,0.0467558197451772,1.0
caudate,cerebellar-hemisphere,PCDHA3,ENSG00000255408,23.17299316854752,0.0006258800509459,0.0475051773879923,1.0
nucleus-accumbens,cerebellar-hemisphere,MAPT,ENSG00000186868,23.515588225233408,2.0418256266075104e-18,2.2006796603575747e-14,2.2006796603575747e-14
nucleus-accumbens,cerebellar-hemisphere,AC008105.3,ENSG00000267121,11.29969020216696,4.183726576537758e-17,2.2546102520961977e-13,4.5092205041923954e-13
nucleus-accumbens,cerebellar-hemisphere,MAPT-IT1,ENSG00000279685,-36.96765841629353,9.798261909650946e-17,3.5201888954072633e-13,1.056056668622179e-12
nucleus-accumbens,cerebellar-hemisphere,SPPL2C,ENSG00000185294,-6.456620726206724,9.79397207645337e-16,2.6389857760003605e-12,1.0555943104001442e-11
nucleus-accumbens,cerebellar-hemisphere,LRRC37A2,ENSG00000238083,-4.058551911864029,2.9003731254484407e-15,5.681077251884319e-12,3.126022154608329e-11
nucleus-accumbens,cerebellar-hemisphere,AC091132.2,ENSG00000236234,25.49029644809767,3.16259635473241e-15,5.681077251884319e-12,3.408646351130592e-11
nucleus-accumbens,cerebellar-hemisphere,KANSL1-AS1,ENSG00000214401,-3.4609325236751745,3.9691609871545765e-14,6.111373874221718e-11,4.277961711955202e-10
nucleus-accumbens,cerebellar-hemisphere,FMNL1,ENSG00000184922,7.078722878453122,3.8105010989571074e-13,5.133697605569964e-10,4.10695808445597e-09
